102.815	9.47863	120.915	118.799	
102.815	9.47863	120.915	118.799	

102.815	9.47863	120.915	118.799	

17.6888	2.88963	30.6268	30.4846	

113.445	12.9327	146.312	141.855	

21.1711	4.52863	29.9202	29.725	

109.408	14.194	146.543	141.889	

12.9728	4.84643	18.9942	19.1681	

106.129	20.0092	148.192	141.897	

40.6241	7.51907	46.0861	45.1742	

104.183	25.9212	149.929	141.975	

34.7453	3.01393	46.096	45.8033	

